date_utc,rollup_id,l2_fees_eth,rent_paid_eth,profit_eth,txcount
2024-03-09,base,93.405950,62.533410,30.872540,401427
2024-03-09,optimism,99.345343,100.490236,-1.144894,405861
2024-03-10,arbitrum,134.946267,114.335949,20.610318,642392
2024-03-10,base,101.370766,70.691864,30.678901,421370
2024-03-10,optimism,69.517529,66.579397,2.938133,317787
2024-03-11,arbitrum,176.106913,149.524925,26.581989,734523
2024-03-11,base,120.370161,80.822836,39.547325,411652
2024-03-11,optimism,86.138660,78.076395,8.062265,339123
2024-03-12,arbitrum,184.223926,156.862720,27.361207,856023
2024-03-12,base,99.377934,71.946202,27.431732,406248
2024-03-12,optimism,82.306869,73.647475,8.659394,327665
2024-03-13,arbitrum,163.263731,139.853334,23.410397,757942
2024-03-13,base,114.853665,77.197721,37.655945,526962
2024-03-13,optimism,84.922105,79.085921,5.836184,301763
2024-03-14,arbitrum,116.060494,81.258111,34.802382,974454
2024-03-14,base,57.183242,1.145418,56.037824,1181906
2024-03-14,optimism,19.805144,0.388076,19.417068,515561
2024-03-15,arbitrum,66.862027,2.505938,64.356090,1303373
2024-03-15,base,43.839807,0.349974,43.489833,1325278
2024-03-15,optimism,15.544908,0.255482,15.289425,723669
2024-03-16,arbitrum,38.796969,1.757516,37.039454,1113079
2024-03-16,base,62.298901,0.330379,61.968521,2068077
2024-03-16,optimism,14.903506,0.184839,14.718667,584727
2024-03-17,arbitrum,34.835719,1.400752,33.434967,991043
2024-03-17,base,30.764875,0.219771,30.545104,1103458
2024-03-17,optimism,10.504280,0.202944,10.301336,542000
2024-03-18,arbitrum,39.308305,2.003196,37.305109,1175360
2024-03-18,base,38.737244,0.281979,38.455265,1141680
2024-03-18,optimism,9.148947,0.260298,8.888649,618175
2024-03-19,arbitrum,26.631375,2.766782,23.864593,1713716
2024-03-19,base,72.389355,0.308297,72.081058,1167072
2024-03-19,optimism,13.079898,0.279286,12.800612,735057
2024-03-20,arbitrum,12.666542,2.722555,9.943987,1862635
2024-03-20,base,478.531556,0.346904,478.184652,1596839
2024-03-20,optimism,18.269585,0.251038,18.018547,737944
2024-03-21,arbitrum,5.970921,2.074773,3.896148,1499596
2024-03-21,base,234.335403,0.277206,234.058197,1352882
2024-03-21,optimism,10.605723,0.207838,10.397885,628844
2024-03-22,arbitrum,6.001661,1.740819,4.260843,1534588
2024-03-22,base,139.807552,0.226226,139.581325,1278840
2024-03-22,optimism,8.626782,0.162732,8.464050,631183
2024-03-23,arbitrum,4.675640,1.244417,3.431222,1314561
2024-03-23,base,99.247253,0.184753,99.062501,1269964
2024-03-23,optimism,5.537005,0.115614,5.421391,555458
2024-03-24,arbitrum,5.030815,1.245276,3.785539,1311866
2024-03-24,base,253.319969,0.178986,253.140983,1430965
2024-03-24,optimism,8.301993,0.112341,8.189652,556122
2024-03-25,arbitrum,6.466040,1.867547,4.598493,1500551
2024-03-25,base,493.829992,0.253558,493.576434,1486270
2024-03-25,optimism,13.535607,0.218494,13.317113,674498
2024-03-26,arbitrum,8.312770,2.589048,5.723722,1825826
2024-03-26,base,666.499148,0.300605,666.198544,1567796
2024-03-26,optimism,22.639633,0.286138,22.353495,800936
2024-03-27,arbitrum,19.099909,6.569632,12.530278,1777075
2024-03-27,base,423.868335,5.005893,418.862442,1622193
2024-03-27,optimism,25.057898,4.339598,20.718301,975203
2024-03-28,arbitrum,14.049963,9.542848,4.507115,1663577
2024-03-28,base,251.060640,10.889938,240.170702,2116467
2024-03-28,optimism,27.038399,6.459547,20.578852,942566
2024-03-29,arbitrum,12.356518,7.326807,5.029711,1765261
2024-03-29,base,399.590346,6.769352,392.820995,2220433
2024-03-29,optimism,22.944370,4.968144,17.976226,886491
2024-03-30,arbitrum,10.391676,6.231162,4.160514,1457636
2024-03-30,base,371.005159,7.784198,363.220961,2329945
2024-03-30,optimism,25.319026,4.376177,20.942849,833154
2024-03-31,arbitrum,15.590142,12.375219,3.214922,1222510
2024-03-31,base,265.132372,20.717865,244.414507,2207413
2024-03-31,optimism,34.166801,12.430272,21.736529,701014
2024-04-01,arbitrum,20.413080,10.934542,9.478538,1281647
2024-04-01,base,303.606561,19.186725,284.419836,2295243
2024-04-01,optimism,33.917400,12.074431,21.842968,600225
2024-04-02,arbitrum,32.942732,16.958385,15.984347,1579367
2024-04-02,base,273.679392,27.060926,246.618465,2574559
2024-04-02,optimism,43.815762,15.000891,28.814871,635788
2024-04-03,arbitrum,15.527619,11.758943,3.768676,1403396
2024-04-03,base,273.943782,17.642048,256.301734,2668790
2024-04-03,optimism,31.906992,10.375414,21.531578,634039
2024-04-04,arbitrum,5.940385,1.869400,4.070985,1605153
2024-04-04,base,124.221645,0.467074,123.754572,2950118
2024-04-04,optimism,20.356362,0.265492,20.090870,758156
2024-04-05,arbitrum,5.376719,1.407405,3.969314,1537387
2024-04-05,base,180.600568,0.368014,180.232554,3030163
2024-04-05,optimism,15.645141,0.167148,15.477992,749908
2024-04-06,arbitrum,3.718497,0.842418,2.876079,1434328
2024-04-06,base,130.218936,0.230184,129.988752,3031288
2024-04-06,optimism,7.980180,0.089330,7.890850,507706
2024-04-07,arbitrum,4.478177,1.031094,3.447083,1652293
2024-04-07,base,115.199358,0.281288,114.918071,3104299
2024-04-07,optimism,7.075204,0.098691,6.976513,584091
2024-04-08,arbitrum,7.061385,1.636030,5.425355,1703617
2024-04-08,base,169.841377,0.414646,169.426731,3186272
2024-04-08,optimism,18.659200,0.225413,18.433787,643501
2024-04-09,arbitrum,8.545759,2.025643,6.520115,1771712
2024-04-09,base,165.094476,0.502979,164.591497,2980657
2024-04-09,optimism,19.729287,0.259593,19.469694,646032
2024-04-10,arbitrum,10.709924,1.475601,9.234323,1832036
2024-04-10,base,173.479532,0.359044,173.120488,2944745
2024-04-10,optimism,23.329754,0.186992,23.142761,666551
2024-04-11,arbitrum,5.737561,1.439292,4.298269,1617383
2024-04-11,base,190.314626,0.357718,189.956908,3009829
2024-04-11,optimism,20.432068,0.193024,20.239044,674596
2024-04-12,arbitrum,185.778528,2.338969,183.439559,1706527
2024-04-12,base,114.327577,0.458059,113.869518,2716617
2024-04-12,optimism,49.313846,0.246025,49.067821,670828
2024-04-13,arbitrum,242.152241,3.216636,238.935606,1789380
2024-04-13,base,108.752349,0.672371,108.079977,2592758
2024-04-13,optimism,51.306715,0.332277,50.974439,667164
2024-04-14,arbitrum,15.136189,0.997709,14.138480,1914162
2024-04-14,base,75.066423,0.222518,74.843905,2604772
2024-04-14,optimism,24.270623,0.121612,24.149011,661227
2024-04-15,arbitrum,7.774222,1.186855,6.587366,1810051
2024-04-15,base,130.767550,0.285012,130.482538,2971306
2024-04-15,optimism,21.629912,0.149603,21.480309,669688
2024-04-16,arbitrum,7.081280,0.959863,6.121417,1860546
2024-04-16,base,90.702388,0.234729,90.467659,2769653
2024-04-16,optimism,19.927802,0.122031,19.805770,663673
2024-04-17,arbitrum,10.694772,1.614093,9.080680,1739243
2024-04-17,base,102.321348,0.342283,101.979065,2678938
2024-04-17,optimism,20.533251,0.190516,20.342736,616498
2024-04-18,arbitrum,5.786387,0.944052,4.842335,1740257
2024-04-18,base,74.184950,0.218398,73.966552,2656509
2024-04-18,optimism,18.724786,0.121452,18.603334,610703
2024-04-19,arbitrum,12.514920,0.876374,11.638546,1755861
2024-04-19,base,61.763129,0.198052,61.565078,2539205
2024-04-19,optimism,17.144743,0.089439,17.055304,657922
2024-04-20,arbitrum,4.695961,0.504424,4.191536,1375136
2024-04-20,base,52.285891,0.140498,52.145393,2500150
2024-04-20,optimism,6.015383,0.057609,5.957773,573160
2024-04-21,arbitrum,4.262375,0.510304,3.752071,1381133
2024-04-21,base,58.192581,0.143270,58.049311,2524622
2024-04-21,optimism,6.692221,0.053793,6.638429,591692
2024-04-22,arbitrum,5.016386,0.790956,4.225430,1518283
2024-04-22,base,106.603794,0.192316,106.411479,2737000
2024-04-22,optimism,14.402109,0.103505,14.298604,607720
2024-04-23,arbitrum,6.375124,0.885226,5.489898,1477575
2024-04-23,base,89.554767,0.225777,89.328989,2758584
2024-04-23,optimism,16.867552,0.125369,16.742182,654434
2024-04-24,arbitrum,11.425318,1.161759,10.263559,1693284
2024-04-24,base,150.342749,0.249952,150.092796,2787116
2024-04-24,optimism,20.232407,0.150029,20.082378,644916
2024-04-25,arbitrum,7.796133,0.984132,6.812000,1809838
2024-04-25,base,133.741648,0.208548,133.533099,2482849
2024-04-25,optimism,21.643474,0.124039,21.519435,660341
2024-04-26,arbitrum,5.560806,0.601241,4.959566,1699292
2024-04-26,base,121.821127,0.147934,121.673193,2621321
2024-04-26,optimism,18.945873,0.080246,18.865626,661721
2024-04-27,arbitrum,7.054880,0.453521,6.601359,1643770
2024-04-27,base,87.960050,0.120677,87.839373,2301402
2024-04-27,optimism,19.737635,0.067626,19.670009,662627
2024-04-28,arbitrum,4.561409,0.484455,4.076954,1553914
2024-04-28,base,75.131880,0.132088,74.999793,2413039
2024-04-28,optimism,18.827741,0.076190,18.751551,666124
2024-04-29,arbitrum,4.885607,0.641703,4.243903,1576985
2024-04-29,base,83.170879,0.162376,83.008503,2504995
2024-04-29,optimism,18.912772,0.092498,18.820274,641134
2024-04-30,arbitrum,9.033345,1.137544,7.895801,1730519
2024-04-30,base,91.252126,0.239516,91.012610,2480935
2024-04-30,optimism,20.451339,0.141925,20.309414,766402
